"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 22 09:52:23 GMT 2021","Wed Dec 22 09:52:25 GMT 2021","1990","tests.brownie.token.tests","test_transfer","","","","test_returns_true",""
"passed","Wed Dec 22 10:41:00 GMT 2021","Wed Dec 22 10:42:26 GMT 2021","85906","Contract: Counters","decrement","after incremented to 3","","","can be called multiple times",""
"skipped","Wed Dec 22 09:58:15 GMT 2021","Wed Dec 22 09:58:15 GMT 2021","0","Contract: ERC20VotesComp","getPastTotalSupply","","","","returns 0 if there are no checkpoints",""
"broken","Wed Dec 22 10:35:14 GMT 2021","Wed Dec 22 10:35:43 GMT 2021","28366","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > when sending to a valid receiver > with data","","","calls onERC1155Received",""
"broken","Wed Dec 22 09:53:07 GMT 2021","Wed Dec 22 09:55:18 GMT 2021","131059","Contract: ERC20Snapshot","totalSupplyAt","","","","reverts with a snapshot id of 0",""
"passed","Wed Dec 22 10:37:18 GMT 2021","Wed Dec 22 10:37:28 GMT 2021","10066","Contract: ECDSA","recover with valid signature","with v1 signature","","","reverts with wrong version",""
"passed","Wed Dec 22 10:46:18 GMT 2021","Wed Dec 22 10:46:25 GMT 2021","6902","Contract: SafeCast","toUint16","","","","reverts when downcasting 2^16 (65536)",""
"passed","Wed Dec 22 10:54:13 GMT 2021","Wed Dec 22 10:54:22 GMT 2021","8732","Contract: SafeCast","toInt64","","","","downcasts -2^63 (-9223372036854775808)",""
"passed","Wed Dec 22 10:48:08 GMT 2021","Wed Dec 22 10:48:11 GMT 2021","2892","Contract: ERC20Capped","","","","","requires a non-zero cap",""
"broken","Wed Dec 22 09:52:08 GMT 2021","Wed Dec 22 09:52:08 GMT 2021","0","tests.brownie.token.tests","test_approve","","","","test_revoke_approve",""
"passed","Wed Dec 22 10:32:04 GMT 2021","Wed Dec 22 10:32:26 GMT 2021","21850","Contract: AccessControl","revoking","with granted role","","","a role can be revoked multiple times",""
"failed","Wed Dec 22 10:25:34 GMT 2021","Wed Dec 22 10:27:05 GMT 2021","90890","Contract: Address","functionStaticCall","","","","reverts on a non-static function",""
"failed","Wed Dec 22 10:32:52 GMT 2021","Wed Dec 22 10:35:46 GMT 2021","173821","Contract: AccessControl","renouncing","with granted role","","","only the sender can renounce their roles",""
"passed","Wed Dec 22 10:32:41 GMT 2021","Wed Dec 22 10:32:50 GMT 2021","9328","Contract: ERC165Storage","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"passed","Wed Dec 22 10:26:57 GMT 2021","Wed Dec 22 10:27:08 GMT 2021","10305","Contract: ERC165Checker","account address does not support ERC165","","","","does not support mock interface via supportsAllInterfaces",""
"failed","Wed Dec 22 09:52:45 GMT 2021","Wed Dec 22 09:53:08 GMT 2021","23307","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data0]",""
"skipped","Wed Dec 22 10:44:32 GMT 2021","Wed Dec 22 10:44:32 GMT 2021","0","Contract: ERC20Votes","getPastTotalSupply","","","","reverts if block number >= current block",""
"passed","Wed Dec 22 10:41:36 GMT 2021","Wed Dec 22 10:42:03 GMT 2021","26273","Contract: SignedSafeMath","sub","","","","subtracts correctly if it does not overflow and the result is positive",""
"passed","Wed Dec 22 10:57:33 GMT 2021","Wed Dec 22 10:57:44 GMT 2021","11574","Contract: Math","average","","","","is correctly calculated with one even and one odd number",""
"skipped","Wed Dec 22 10:41:54 GMT 2021","Wed Dec 22 10:41:54 GMT 2021","0","Contract: TimelockController","methods","cancel","","","proposer can cancel",""
"broken","Wed Dec 22 09:50:03 GMT 2021","Wed Dec 22 09:50:05 GMT 2021","1976","Ethers.js","","","","","testQueryingBlockchain",""
"skipped","Wed Dec 22 10:41:54 GMT 2021","Wed Dec 22 10:41:54 GMT 2021","1","Contract: TimelockController","methods","simple > execute > with scheduled operation","","","revert if execution comes too early 2/2",""
"passed","Wed Dec 22 10:51:23 GMT 2021","Wed Dec 22 10:52:30 GMT 2021","66726","Contract: EnumerableSet","EnumerableUintSet","remove","","","adds and removes multiple values",""
